PartialNodeId,SubIndex,NodeValueServerTime,NodeValueSourceTime,NodeValue,NodeValueQuality,NodeValueType
2,-1,131757423428459176,131757423431453227,808.7,1,11
2,-1,131757423460178682,131757423462481287,802.4,1,11
2,-1,131757423491898239,131757423493503291,817.5,1,11
2,-1,131757423518148917,131757423520099289,832.7,1,11
2,-1,131757423549868385,131757423551133105,810.4,1,11
2,-1,131757423579400473,131757423582182085,824,1,11
2,-1,131757423611120078,131757423613231477,848.3,1,11
2,-1,131757423637370595,131757423639865532,805.8,1,11
2,-1,131757423669090440,131757423670908460,800.8,1,11
2,-1,131757423731435371,131757423732977399,797.3,1,11
2,-1,131757423757685984,131757423759582045,794,1,11
2,-1,131757423788311779,131757423790619153,801.4,1,11
2,-1,131757423820031329,131757423821652812,796.6,1,11
2,-1,131757423850657026,131757423852741427,799.5,1,11
2,-1,131757423881282780,131757423883784098,795.9,1,11
2,-1,131757423907533396,131757423910369784,790.2,1,11
2,-1,131757423938159332,131757423941413372,815.3,1,11
2,-1,131757423969878786,131757423972435310,857.5,1,11
2,-1,131757424002692023,131757424003460197,882.8,1,11
2,-1,131757424028942728,131757424030063172,874.9,1,11
2,-1,131757424059568527,131757424061089835,880.4,1,11
2,-1,131757424093475507,131757424092139321,885.7,1,11
2,-1,131757424120819936,131757424123209934,883.5,1,11
2,-1,131757424147070576,131757424149814579,886,1,11
2,-1,131757424178790147,131757424180864654,879.3,1,11
2,-1,131757424209416000,131757424211890048,866.6,1,11
2,-1,131757424241135537,131757424242948218,849.2,1,11
2,-1,131757424272854964,131757424273978789,847.7,1,11
2,-1,131757424299105775,131757424300571959,835,1,11
2,-1,131757424329731413,131757424331600793,820.1,1,11
2,-1,131757424360357082,131757424362658566,811.7,1,11
2,-1,131757424390982836,131757424393648799,817.8,1,11
2,-1,131757424417233507,131757424420242744,805.4,1,11
2,-1,131757424448952985,131757424451239134,822.9,1,11
2,-1,131757424479578829,131757424482258339,805.4,1,11
2,-1,131757424512392209,131757424513276164,804.8,1,11
2,-1,131757424538642842,131757424539883140,803.7,1,11
2,-1,131757424568174766,131757424570912145,805.1,1,11
2,-1,131757424599894395,131757424601920110,809.7,1,11
2,-1,131757424630520205,131757424632990568,794.6,1,11
2,-1,131757424661145740,131757424663995574,797.3,1,11
2,-1,131757424688490224,131757424690594773,806.4,1,11
2,-1,131757424720209938,131757424721642303,834,1,11
2,-1,131757424750835432,131757424752664221,808.2,1,11
2,-1,131757424781461255,131757424783710523,801.9,1,11
2,-1,131757424807711964,131757424810313640,800.1,1,11
2,-1,131757424840525162,131757424841402043,800.8,1,11
2,-1,131757424870057268,131757424872425653,789.1,1,11
2,-1,131757424901776617,131757424903459768,777.4,1,11
2,-1,131757424928027445,131757424930090838,800.6,1,11
2,-1,131757424958653069,131757424961147792,785,1,11
2,-1,131757424990372698,131757424992185486,786.2,1,11
2,-1,131757425020998476,131757425023225894,803.1,1,11
2,-1,131757425051624067,131757425054261012,801.8,1,11
2,-1,131757425078968584,131757425080889710,797.5,1,11
2,-1,131757425108500519,131757425111935288,870.2,1,11
2,-1,131757425140220261,131757425142972120,876.5,1,11
2,-1,131757425173033425,131757425173986823,865,1,11
2,-1,131757425199284004,131757425200572619,803,1,11
2,-1,131757425229909751,131757425231621306,771.9,1,11
2,-1,131757425261629250,131757425262649189,811.3,1,11
2,-1,131757425291161216,131757425293689644,808.8,1,11
2,-1,131757425317411927,131757425320309099,778.8,1,11
2,-1,131757425349131440,131757425351352122,806,1,11
2,-1,131757425380851107,131757425382393554,794.7,1,11
2,-1,131757425411476748,131757425413425241,800.2,1,11
2,-1,131757425443196271,131757425444444206,810.4,1,11
2,-1,131757425469446849,131757425471041440,774.1,1,11
2,-1,131757425498978958,131757425502081364,802.5,1,11
2,-1,131757425530854675,131757425533106155,786.5,1,11
2,-1,131757425561480419,131757425564131950,799.8,1,11
2,-1,131757425588824995,131757425590736805,806,1,11
2,-1,131757425619450599,131757425621763210,804.5,1,11
2,-1,131757425650232678,131757425652800136,805.2,1,11
2,-1,131757425683045962,131757425683821763,797.7,1,11
2,-1,131757425709296609,131757425710470796,769.7,1,11
2,-1,131757425738828629,131757425741495125,776.4,1,11
2,-1,131757425770548234,131757425772528221,808.2,1,11
2,-1,131757425800080066,131757425803564361,796.3,1,11
2,-1,131757425831799651,131757425834616078,861.6,1,11
2,-1,131757425859144004,131757425861203441,851,1,11
2,-1,131757425890863592,131757425892230277,866.8,1,11
2,-1,131757425921489254,131757425923263855,881,1,11
2,-1,131757425953208821,131757425954301930,878.8,1,11
2,-1,131757425979459468,131757425980891755,836.5,1,11
2,-1,131757426008991495,131757426011918246,806.6,1,11
2,-1,131757426041961042,131757426042976256,799.8,1,11
2,-1,131757426071493059,131757426074025300,790.1,1,11
2,-1,131757426097743651,131757426100619636,772.1,1,11
2,-1,131757426129463177,131757426131653806,787.2,1,11
2,-1,131757426160088921,131757426162684085,767.5,1,11
2,-1,131757426191808516,131757426193708690,784.3,1,11
2,-1,131757426222434222,131757426224754280,774.9,1,11
2,-1,131757426248684907,131757426251352731,769.2,1,11
2,-1,131757426280404330,131757426282374678,782.5,1,11
2,-1,131757426309936460,131757426313466256,859.9,1,11
2,-1,131757426341655990,131757426344518753,827.9,1,11
2,-1,131757426367906537,131757426371095211,838.6,1,11
2,-1,131757426400719972,131757426402123285,883.9,1,11
2,-1,131757426431345631,131757426433173919,899.9,1,11
2,-1,131757426463065212,131757426464189452,896.6,1,11
2,-1,131757426489315896,131757426490776977,890.1,1,11
2,-1,131757426518847786,131757426521820263,891.9,1,11
2,-1,131757426550567326,131757426552833632,891.1,1,11
2,-1,131757426581193125,131757426583866153,876.1,1,11
2,-1,131757426612912532,131757426614895594,873.9,1,11
2,-1,131757426639163322,131757426641481610,838,1,11
2,-1,131757426670882688,131757426672529672,823.6,1,11
2,-1,131757426701508671,131757426703589991,803.2,1,11
2,-1,131757426733228088,131757426734647936,813.3,1,11
2,-1,131757426759478769,131757426761246964,833.3,1,11
2,-1,131757426789010659,131757426792276149,821.5,1,11
2,-1,131757426820730425,131757426823346113,831.2,1,11
2,-1,131757426851355967,131757426854397150,822.8,1,11
2,-1,131757426877606672,131757426880987574,811.6,1,11
2,-1,131757426910420052,131757426912011545,810.1,1,11
2,-1,131757426942139438,131757426943057070,796,1,11
2,-1,131757426972765189,131757426974111946,785.1,1,11
2,-1,131757427003391091,131757427005193104,825.4,1,11
2,-1,131757427029641587,131757427031796396,822.9,1,11
2,-1,131757427060267290,131757427062821703,824.5,1,11
2,-1,131757427091986813,131757427093857182,839.9,1,11
2,-1,131757427122612680,131757427124881949,840.9,1,11
2,-1,131757427148863409,131757427151481286,870.6,1,11
2,-1,131757427180582805,131757427182505052,869.9,1,11
2,-1,131757427211208693,131757427213515125,865.5,1,11
2,-1,131757427242928076,131757427244540340,844.5,1,11
2,-1,131757427269178736,131757427271138187,805.8,1,11
2,-1,131757427298710921,131757427302164406,806.8,1,11
2,-1,131757427330430269,131757427333210238,808.5,1,11
2,-1,131757427361056078,131757427364233710,806.9,1,11
2,-1,131757427392775628,131757427395272841,806.2,1,11
2,-1,131757427420119958,131757427421883176,809,1,11
2,-1,131757427451839536,131757427452931098,805.7,1,11
2,-1,131757427481371535,131757427483960035,805.6,1,11
2,-1,131757427513091274,131757427515014817,785.8,1,11
2,-1,131757427539341643,131757427541613793,783.9,1,11
2,-1,131757427569967363,131757427572649756,778.3,1,11
2,-1,131757427601686931,131757427603678968,790.4,1,11
2,-1,131757427633406495,131757427634703064,775.3,1,11
2,-1,131757427659657234,131757427661301736,776.8,1,11
2,-1,131757427690282981,131757427692339539,788.8,1,11
2,-1,131757427720908650,131757427723380403,794.6,1,11
2,-1,131757427752628211,131757427754420813,811.3,1,11
2,-1,131757427784347679,131757427785450485,807.7,1,11
2,-1,131757427809504550,131757427812036270,877.9,1,11
2,-1,131757427839974162,131757427843077108,875.3,1,11
2,-1,131757427871849810,131757427874115558,825.5,1,11
2,-1,131757427902475668,131757427905142800,811.5,1,11
2,-1,131757427930757695,131757427931761766,803.2,1,11
2,-1,131757427960289640,131757427962783415,794,1,11
2,-1,131757427992165298,131757427993812437,783.9,1,11
2,-1,131757428022791114,131757428024860244,782.5,1,11
2,-1,131757428048885389,131757428051458425,800.2,1,11
2,-1,131757428080605039,131757428082491521,796,1,11
2,-1,131757428111230920,131757428113537761,817.2,1,11
2,-1,131757428141856486,131757428144582894,840.9,1,11
2,-1,131757428172482288,131757428175586763,844.7,1,11
2,-1,131757428199826720,131757428202199334,813.6,1,11
2,-1,131757428230452458,131757428233240855,788.9,1,11
2,-1,131757428262328318,131757428264265981,796.3,1,11
2,-1,131757428292797804,131757428295304985,842.7,1,11
2,-1,131757428319204569,131757428321892539,799.7,1,11
2,-1,131757428350767918,131757428352934789,788.1,1,11
2,-1,131757428381393601,131757428383986408,805.8,1,11
2,-1,131757428413113271,131757428415021253,820.4,1,11
2,-1,131757428440457641,131757428441607631,811.7,1,11
2,-1,131757428470145825,131757428472646202,806.2,1,11
2,-1,131757428501709174,131757428503721940,772.5,1,11
2,-1,131757428532334994,131757428534731606,770.1,1,11
2,-1,131757428562960728,131757428565746294,795.7,1,11
2,-1,131757428590305033,131757428592351858,785.8,1,11
2,-1,131757428622024566,131757428623357792,807,1,11
2,-1,131757428651556631,131757428654396145,837.6,1,11
2,-1,131757428683276041,131757428685433659,872.9,1,11
2,-1,131757428709526958,131757428712012044,855.3,1,11
2,-1,131757428740152565,131757428743039724,834.1,1,11
2,-1,131757428771872040,131757428774062355,830.9,1,11
2,-1,131757428803591539,131757428805103823,807.9,1,11
2,-1,131757428829842275,131757428832800373,800.5,1,11
2,-1,131757428861561716,131757428863837159,803.7,1,11
2,-1,131757428893281454,131757428894877496,797.9,1,11
2,-1,131757428922813228,131757428925942207,805.7,1,11
2,-1,131757428950158078,131757428952556822,836,1,11
2,-1,131757428981877289,131757428983593225,817.5,1,11
2,-1,131757429012503050,131757429014623109,813.9,1,11
2,-1,131757429043128794,131757429045633287,788.3,1,11
2,-1,131757429069379335,131757429072268414,784,1,11
2,-1,131757429100005110,131757429103351569,786.7,1,11
2,-1,131757429132974718,131757429134350460,765,1,11
2,-1,131757429162662902,131757429165397779,787.9,1,11
2,-1,131757429189851092,131757429191978713,779.5,1,11
2,-1,131757429220476854,131757429223002004,772.5,1,11
2,-1,131757429251102666,131757429254068653,858.4,1,11
2,-1,131757429282822285,131757429285101167,827.8,1,11
2,-1,131757429314541565,131757429316133447,821.3,1,11
2,-1,131757429340792461,131757429342742261,848.8,1,11
2,-1,131757429371418027,131757429373803107,866,1,11
2,-1,131757429403137588,131757429404878910,883.4,1,11
2,-1,131757429432669553,131757429435913309,876,1,11
2,-1,131757429460014075,131757429462526266,882,1,11
2,-1,131757429491733666,131757429493550498,842.5,1,11
2,-1,131757429521265515,131757429524569590,830.9,1,11
2,-1,131757429552985178,131757429555588590,892.7,1,11
2,-1,131757429579235777,131757429582177285,889.1,1,11
2,-1,131757429609861432,131757429613195508,871.4,1,11
2,-1,131757429642674823,131757429644255113,854.5,1,11
2,-1,131757429673300505,131757429675305698,803.1,1,11
2,-1,131757429703926219,131757429706336375,804.5,1,11
2,-1,131757429730176862,131757429732955002,811.6,1,11
2,-1,131757429761896450,131757429763992849,811.4,1,11
2,-1,131757429792522163,131757429795039875,800.6,1,11
2,-1,131757429824241806,131757429826108005,801.3,1,11
2,-1,131757429850492350,131757429852696789,815.7,1,11
2,-1,131757429881118128,131757429883696783,809.1,1,11
2,-1,131757429912837723,131757429914784624,822.2,1,11
2,-1,131757429942369593,131757429945802755,804.4,1,11
2,-1,131757429969714158,131757429972415561,809,1,11
2,-1,131757430001433650,131757430003426955,820.3,1,11
2,-1,131757430032059302,131757430034443985,832,1,11
2,-1,131757430062685056,131757430065464757,872,1,11
2,-1,131757430093310818,131757430096489079,862.3,1,11
2,-1,131757430120655236,131757430123090853,873.9,1,11
2,-1,131757430152374763,131757430154124146,871.1,1,11
2,-1,131757430183000739,131757430185156840,864.3,1,11
2,-1,131757430213626282,131757430216196264,867.4,1,11
2,-1,131757430239876922,131757430242781533,822.2,1,11
2,-1,131757430271596475,131757430273807842,784,1,11
2,-1,131757430303315923,131757430304851589,812.9,1,11
2,-1,131757430333941749,131757430335885853,788.8,1,11
2,-1,131757430360348915,131757430362477648,793.3,1,11
2,-1,131757430391911966,131757430393475953,782.4,1,11
2,-1,131757430421443929,131757430424501329,783.2,1,11
2,-1,131757430453163496,131757430455543182,782.3,1,11
2,-1,131757430484882978,131757430486600464,787.3,1,11
2,-1,131757430510040010,131757430513219335,827.8,1,11
2,-1,131757430541759358,131757430544244820,816,1,11
2,-1,131757430572385113,131757430575266578,820.6,1,11
2,-1,131757430603010867,131757430606293233,808.5,1,11
2,-1,131757430630355299,131757430632898601,810.4,1,11
2,-1,131757430662074932,131757430663916643,808.7,1,11
2,-1,131757430692700690,131757430694935897,815.5,1,11
2,-1,131757430724420195,131757430725968621,810.9,1,11
2,-1,131757430750671085,131757430752546040,807.6,1,11
2,-1,131757430780202790,131757430783636731,791,1,11
2,-1,131757430811922269,131757430814682499,797.6,1,11
2,-1,131757430842548037,131757430845711351,845.9,1,11
2,-1,131757430874267546,131757430876735904,812.6,1,11
2,-1,131757430901611971,131757430903358683,805.3,1,11
2,-1,131757430931143951,131757430934377933,793.2,1,11
2,-1,131757430962863542,131757430965443264,788,1,11
2,-1,131757430995676754,131757430996493223,799.2,1,11
2,-1,131757431020834184,131757431023083298,779.5,1,11
2,-1,131757431051459473,131757431054110843,772.1,1,11
2,-1,131757431083179030,131757431085146428,800.8,1,11
2,-1,131757431112710941,131757431116179105,798.2,1,11
2,-1,131757431140055301,131757431142775036,803.4,1,11
2,-1,131757431171774978,131757431173826150,807.9,1,11
2,-1,131757431202400636,131757431204853841,822,1,11
2,-1,131757431234120248,131757431235888671,809.1,1,11
2,-1,131757431265839857,131757431266930665,780.7,1,11
2,-1,131757431289902898,131757431293526862,764.6,1,11
2,-1,131757431321778601,131757431324554709,802.5,1,11
2,-1,131757431353346409,131757431355592307,804.2,1,11
2,-1,131757431383967602,131757431386623758,808,1,11
2,-1,131757431410218543,131757431413227313,803.3,1,11
2,-1,131757431441937789,131757431444275264,887.1,1,11
2,-1,131757431472563581,131757431475332786,884.3,1,11
2,-1,131757431504283070,131757431506371161,881,1,11
2,-1,131757431530533795,131757431532968218,847.8,1,11
2,-1,131757431561159471,131757431564002356,808.6,1,11
2,-1,131757431592879127,131757431595029156,843.8,1,11
2,-1,131757431622411021,131757431626048177,825.3,1,11
2,-1,131757431654130451,131757431657092773,817.7,1,11
2,-1,131757431681475027,131757431683674545,811.9,1,11
2,-1,131757431713194570,131757431714691029,807.7,1,11
2,-1,131757431743820222,131757431745723682,831.8,1,11
2,-1,131757431774446001,131757431776769310,804.6,1,11
2,-1,131757431800696798,131757431803350494,810.4,1,11
2,-1,131757431831322381,131757431834393676,838.4,1,11
2,-1,131757431863041959,131757431865431711,850,1,11
2,-1,131757431893667672,131757431896448130,871.4,1,11
2,-1,131757431919918309,131757431923064660,872.4,1,11
2,-1,131757431951637931,131757431954093350,875.4,1,11
2,-1,131757431983357484,131757431985112879,846.7,1,11
2,-1,131757432013983181,131757432016168412,807.7,1,11
2,-1,131757432045702751,131757432047196452,805.8,1,11
2,-1,131757432071953350,131757432073772647,800.9,1,11
2,-1,131757432101485336,131757432104822607,811.8,1,11
2,-1,131757432133204811,131757432135843815,793.4,1,11
2,-1,131757432163830733,131757432166860372,786.1,1,11
2,-1,131757432190081212,131757432193476519,774.7,1,11
2,-1,131757432222894558,131757432224498043,771,1,11
2,-1,131757432254614108,131757432255533784,762.5,1,11
2,-1,131757432284146030,131757432286573513,814.6,1,11
2,-1,131757432315865563,131757432317584653,812.4,1,11
2,-1,131757432339928655,131757432344172311,806.4,1,11
2,-1,131757432372742183,131757432375188348,811.1,1,11
2,-1,131757432404461493,131757432406210945,803.8,1,11
2,-1,131757432435087248,131757432437227453,779.4,1,11
2,-1,131757432461338093,131757432463846985,789.8,1,11
2,-1,131757432493057435,131757432494863538,793.2,1,11
2,-1,131757432522589421,131757432525904518,822.5,1,11
2,-1,131757432555402712,131757432556965441,853.2,1,11
2,-1,131757432580559682,131757432583571025,856.8,1,11
2,-1,131757432611185304,131757432614597033,839.9,1,11
2,-1,131757432642904833,131757432645619794,824,1,11
2,-1,131757432674624544,131757432676633403,808.6,1,11
2,-1,131757432705250278,131757432707650438,796.2,1,11
2,-1,131757432732594724,131757432734272198,821.4,1,11
2,-1,131757432763220431,131757432765303049,802.6,1,11
2,-1,131757432793846120,131757432796322998,798.8,1,11
2,-1,131757432824471905,131757432827345026,848.9,1,11
2,-1,131757432850722579,131757432853929809,803.3,1,11
2,-1,131757432882442126,131757432884943983,820.7,1,11
2,-1,131757432943693614,131757432946981758,809.4,1,11
2,-1,131757432972131729,131757432973578242,806.1,1,11
2,-1,131757433001663883,131757433004602672,806.3,1,11
2,-1,131757433034477137,131757433035620436,788.7,1,11
2,-1,131757433064008959,131757433066624367,805,1,11
2,-1,131757433095728523,131757433097651472,869.4,1,11
2,-1,131757433121979498,131757433124258743,803.4,1,11
2,-1,131757433152604985,131757433155269816,880.5,1,11
2,-1,131757433183230750,131757433186278556,879.5,1,11
2,-1,131757433241200882,131757433243932611,874.8,1,11
2,-1,131757433272920388,131757433274957065,871.7,1,11
2,-1,131757433304639955,131757433306020416,860.5,1,11
2,-1,131757433334171896,131757433337137832,848.9,1,11
2,-1,131757433360422543,131757433363762548,845.1,1,11
2,-1,131757433393235851,131757433394785214,828.7,1,11
2,-1,131757433422767909,131757433425848831,808,1,11
2,-1,131757433454487494,131757433456870458,814.6,1,11
2,-1,131757433485113118,131757433487914072,810.5,1,11
2,-1,131757433511363909,131757433514508870,808.1,1,11
2,-1,131757433543083668,131757433545532518,802.1,1,11
2,-1,131757433573709118,131757433576570843,819.2,1,11
2,-1,131757433604334923,131757433607590803,807.9,1,11
2,-1,131757433631679301,131757433634165118,806,1,11
2,-1,131757433663398759,131757433665175812,821.2,1,11
2,-1,131757433692930793,131757433696207737,811.9,1,11
2,-1,131757433725744282,131757433727222523,811.7,1,11
2,-1,131757433756369907,131757433758229211,812,1,11
2,-1,131757433782620447,131757433784850499,812.2,1,11
2,-1,131757433813246270,131757433815894949,813.2,1,11
2,-1,131757433843872014,131757433846922876,835.9,1,11
2,-1,131757433875591482,131757433877968172,804.7,1,11
2,-1,131757433902935935,131757433904563937,803.1,1,11
2,-1,131757433932467918,131757433935583603,780,1,11
2,-1,131757433964187437,131757433966645219,787.3,1,11
2,-1,131757433995906888,131757433997680461,784.1,1,11
2,-1,131757434022157737,131757434024268930,784,1,11
2,-1,131757434039293788,131757434024268930,784,1,11
2,-1,131757434052783351,131757434055361759,766.8,1,11
2,-1,131757434084502949,131757434086403352,785.5,1,11
2,-1,131757434114034997,131757434117414888,774.8,1,11
2,-1,131757434145754489,131757434148490004,868.6,1,11
2,-1,131757434172005036,131757434175074700,843.3,1,11
2,-1,131757434202630862,131757434206124110,808.2,1,11
2,-1,131757434235444191,131757434237194074,807.2,1,11
2,-1,131757434267163783,131757434268212531,813.3,1,11
2,-1,131757434293414340,131757434294791589,806.7,1,11
2,-1,131757434322946220,131757434325837594,799.2,1,11
2,-1,131757434354665812,131757434356869956,797.3,1,11
2,-1,131757434384198006,131757434387913906,799.4,1,11
2,-1,131757434412635967,131757434414523624,792.6,1,11
2,-1,131757434443261677,131757434445557259,777.8,1,11
2,-1,131757434473887675,131757434476595027,805.9,1,11
2,-1,131757434505607006,131757434507635504,812.8,1,11
2,-1,131757434536232884,131757434538679413,806.4,1,11
2,-1,131757434562483411,131757434565319712,795,1,11
2,-1,131757434594203046,131757434596348080,806.9,1,11
2,-1,131757434623734865,131757434627383262,820.8,1,11
2,-1,131757434655454569,131757434658412514,801.7,1,11
2,-1,131757434681705171,131757434685001651,786,1,11
2,-1,131757434713425101,131757434716045445,834.8,1,11
2,-1,131757434745144124,131757434747063846,814.3,1,11
2,-1,131757434776863709,131757434778105525,846.2,1,11
2,-1,131757434803114338,131757434804709030,821.3,1,11
2,-1,131757434833740089,131757434836824281,808.2,1,11
2,-1,131757434865459619,131757434867849370,848.4,1,11
2,-1,131757434891710266,131757434894461656,801.2,1,11
2,-1,131757434924523779,131757434925505012,789.5,1,11
2,-1,131757434954055584,131757434956561653,865.6,1,11
2,-1,131757434985618882,131757434987587801,870.1,1,11
2,-1,131757435016244609,131757435018610926,861.8,1,11
2,-1,131757435041557709,131757435045209880,831.1,1,11
2,-1,131757435073121134,131757435076252753,872,1,11
2,-1,131757435104996772,131757435107286085,867.4,1,11
2,-1,131757435135622574,131757435138307980,840.6,1,11
2,-1,131757435162810771,131757435164925033,806,1,11
2,-1,131757435192498948,131757435195954564,795.4,1,11
2,-1,131757435224218775,131757435226987808,792.4,1,11
2,-1,131757435255781803,131757435258005496,895.8,1,11
2,-1,131757435286407492,131757435289031789,847.7,1,11
2,-1,131757435312658208,131757435315628419,830.3,1,11
2,-1,131757435344533921,131757435346654707,814.7,1,11
2,-1,131757435373909645,131757435377700539,821.5,1,11
2,-1,131757435405629311,131757435408749900,813.6,1,11
2,-1,131757435434067484,131757435435332928,808.6,1,11
2,-1,131757435463599566,131757435466378751,818.3,1,11
2,-1,131757435495319000,131757435497410172,816.7,1,11
2,-1,131757435527038564,131757435528419218,824.2,1,11
2,-1,131757435551101568,131757435554998943,813.7,1,11
2,-1,131757435582977326,131757435586038480,813,1,11
2,-1,131757435614540730,131757435617039504,817.8,1,11
2,-1,131757435645166276,131757435648059332,827.6,1,11
2,-1,131757435676885983,131757435679113557,828.1,1,11
2,-1,131757435703136507,131757435705708849,812.3,1,11
2,-1,131757435733762401,131757435736762102,799.3,1,11
2,-1,131757435765481904,131757435767826245,807,1,11
2,-1,131757435796107545,131757435798855472,807.5,1,11
2,-1,131757435822358192,131757435825468299,794.4,1,11
2,-1,131757435854077759,131757435856512632,809,1,11
2,-1,131757435883609838,131757435887522419,805.1,1,11
2,-1,131757435915329200,131757435918576640,816.3,1,11
2,-1,131757435942830038,131757435945187270,810.9,1,11
2,-1,131757435974549499,131757435976217955,839.8,1,11
2,-1,131757436004081420,131757436007255273,812.9,1,11
2,-1,131757436035801083,131757436038275424,814.9,1,11
2,-1,131757436065333104,131757436069285588,794.1,1,11
2,-1,131757436093771188,131757436095890237,792.4,1,11
2,-1,131757436125490718,131757436126958413,871.1,1,11
2,-1,131757436155022758,131757436158009283,871.7,1,11
2,-1,131757436186742367,131757436189061146,879.1,1,11
2,-1,131757436212992870,131757436215681573,858.1,1,11
2,-1,131757436243618652,131757436246702043,834.2,1,11
2,-1,131757436275338205,131757436277717455,841.9,1,11
2,-1,131757436307213963,131757436308772005,865.9,1,11
2,-1,131757436333308453,131757436335363379,848.6,1,11
2,-1,131757436363934150,131757436366397972,819.3,1,11
2,-1,131757436394560274,131757436397419738,812,1,11
2,-1,131757436425341760,131757436428426725,799.7,1,11
2,-1,131757436458155151,131757436459466302,802.3,1,11
2,-1,131757436484405996,131757436486076995,799.3,1,11
2,-1,131757436513937729,131757436517102704,808,1,11
2,-1,131757436545657310,131757436548136111,820.8,1,11
2,-1,131757436575189303,131757436579167996,813,1,11
2,-1,131757436602533663,131757436605766461,810.7,1,11
2,-1,131757436634253381,131757436636822456,803.1,1,11
2,-1,131757436664879060,131757436667865722,789.4,1,11
2,-1,131757436696598532,131757436698892896,797,1,11
2,-1,131757436722849267,131757436725508824,799.8,1,11
2,-1,131757436754568879,131757436756534420,787.1,1,11
2,-1,131757436785194414,131757436787570741,805.5,1,11
2,-1,131757436816913961,131757436818607656,845.7,1,11
2,-1,131757436846445923,131757436849658720,815.3,1,11
2,-1,131757436873790403,131757436876275283,812.8,1,11
2,-1,131757436904416185,131757436907323553,808.7,1,11
2,-1,131757436935041854,131757436938352127,804.4,1,11
2,-1,131757436967855217,131757436969393408,798.8,1,11
2,-1,131757436993012037,131757436996023801,800.7,1,11
2,-1,131757437023637805,131757437027058591,783,1,11
2,-1,131757437055357510,131757437058064904,799.5,1,11
2,-1,131757437084889297,131757437089103660,810.8,1,11
2,-1,131757437112233794,131757437115722360,870.4,1,11
2,-1,131757437143953365,131757437146750376,851.5,1,11
2,-1,131757437175672823,131757437177761595,816.7,1,11
2,-1,131757437206298536,131757437208802391,801.9,1,11
2,-1,131757437238018128,131757437239838519,832.2,1,11
2,-1,131757437263174948,131757437266410141,811.2,1,11
2,-1,131757437293800870,131757437297455380,806,1,11
2,-1,131757437325520225,131757437328483229,799.1,1,11
2,-1,131757437356145993,131757437359481658,816.5,1,11
2,-1,131757437382396698,131757437386110351,802.5,1,11
2,-1,131757437414116197,131757437417156409,810.4,1,11
2,-1,131757437445835737,131757437448175959,815.5,1,11
2,-1,131757437477555219,131757437479223228,807.7,1,11
2,-1,131757437502712162,131757437505824127,807.6,1,11
2,-1,131757437534431644,131757437536869070,805.1,1,11
2,-1,131757437565057340,131757437567919180,811.8,1,11
2,-1,131757437595683146,131757437598962496,833.5,1,11
2,-1,131757437626308883,131757437630049399,809.6,1,11
2,-1,131757437653653339,131757437656675639,806.9,1,11
2,-1,131757437685373215,131757437687689078,853.2,1,11
2,-1,131757437717092306,131757437718705417,835.1,1,11
2,-1,131757437747874378,131757437749733139,827.1,1,11
2,-1,131757437773968728,131757437776333620,810.6,1,11
2,-1,131757437804594523,131757437807390994,849.1,1,11
2,-1,131757437835220428,131757437838445363,847.9,1,11
2,-1,131757437866939897,131757437869468657,813.7,1,11
2,-1,131757437893190523,131757437896065735,852.8,1,11
2,-1,131757437923816274,131757437927099173,832.9,1,11
2,-1,131757437955535742,131757437958113372,879.7,1,11
2,-1,131757437986161613,131757437989129177,881.4,1,11
2,-1,131757438017881149,131757438020175582,876.4,1,11
2,-1,131757438044131707,131757438046773062,878.4,1,11
2,-1,131757438073663717,131757438077773184,877.8,1,11
2,-1,131757438105383247,131757438108790912,870.5,1,11
2,-1,131757438136009134,131757438139793365,869.6,1,11
2,-1,131757438163353440,131757438166382349,870.4,1,11
2,-1,131757438195072939,131757438197434289,820.9,1,11
2,-1,131757438226792493,131757438228451220,811.5,1,11
2,-1,131757438256324420,131757438259460183,868.7,1,11
2,-1,131757438282575160,131757438286052386,871,1,11
2,-1,131757438314294768,131757438317056924,865.6,1,11
2,-1,131757438343826559,131757438348068443,805.2,1,11
2,-1,131757438376639867,131757438379098476,815.3,1,11
2,-1,131757438407265618,131757438410109749,804,1,11
2,-1,131757438434610044,131757438436692573,808.8,1,11
2,-1,131757438465235856,131757438467778734,807.2,1,11
2,-1,131757438495861566,131757438498813243,805.8,1,11
2,-1,131757438527581106,131757438529870755,801.2,1,11
2,-1,131757438553831732,131757438556473601,797,1,11
2,-1,131757438584457487,131757438587482611,794.4,1,11
2,-1,131757438615083275,131757438618514978,791.6,1,11
2,-1,131757438646802774,131757438649548217,795.4,1,11
2,-1,131757438673053418,131757438676148013,803.8,1,11
2,-1,131757438705866928,131757438707154050,774.5,1,11
2,-1,131757438736492751,131757438738202148,766.8,1,11
2,-1,131757438767118235,131757438769273340,777.9,1,11
2,-1,131757438797743993,131757438800309421,775.3,1,11
2,-1,131757438822900823,131757438826914388,776.6,1,11
2,-1,131757438854620397,131757438857951205,828.1,1,11
2,-1,131757438886340074,131757438888971633,836.2,1,11
2,-1,131757438918059491,131757438920016480,800,1,11
2,-1,131757438944310213,131757438946651917,789.3,1,11
2,-1,131757438974935981,131757438977699056,820,1,11
2,-1,131757439005561725,131757439008728183,880.9,1,11
2,-1,131757439038375194,131757439039791353,886.1,1,11
2,-1,131757439064625718,131757439066396071,873,1,11
2,-1,131757439094157601,131757439097433202,858,1,11
